SNO	Code	Name	Description
375207	unique_monster_icetrail_passive_lr_boss		
260815	unique_monster_icetrail_passive_prototype		
256060	unique_monster_tempestrush_prototype	Tempest Rush	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit plus an additional {c_green}[{Script Formula 15}]{/c_green} Spirit while channeling<br><br>Charge directly through your enemies, knocking them back and hobbling them, slowing their movement by {c_green}[{Script Formula 9}*100]%{/c_green} for {c_green}{Script Formula 11}{/c_green} seconds. Also deals {c_green}[{Script Formula 4}*100]%{/c_green} weapon damage while running.
30582	untargetableduringbuff		
361300	urzael_stompandstun	Expanding Fire Ring	
165553	usearcaneglyph		
220318	usedungeonstone	Stone Of Recall	This is your skill at close-range combat.
30584	usehealthglyph		
1759	useitem		
389049	uselootrunportal		
404128	uselootrunprogressglyph		
30585	usemanaglyph		
191590	usestoneofrecall	Stone Of Recall	This is your skill at close-range combat.
30588	walk		
143063	wallmonsterspawn	Melee Attack	This is your skill at close-range combat.
316261	wallmonsterspawnsiegebreaker		
30589	warp		
132910	warpinmagical	Melee Attack	This is your skill at close-range combat.
57931	waterloggedcorpse_eel_spawn		
57028	waterloggedcorpse_poison_cloud		
396375	watertower_a_oasis_caout_breakable_damage	trDun_Cath_WallCollapse_Damage	
30592	weapon_melee_instant	Melee Attack	Swing your melee weapon at an enemy.<br><br>{c_yellow}Skills default to basic attacks when low on Resources.{/c}
30593	weapon_melee_instant_bothhand	Melee Attack	
368212	weapon_melee_instant_cowking	Melee Attack	Swing your melee weapon for {c_green}100%{/c_green} weapon damage.
106087	weapon_melee_instant_freeze_facing	Melee Attack	This is your skill at close-range combat.
30594	weapon_melee_instant_offhand	Melee Attack	
263041	weapon_melee_instant_shortescape		
202345	weapon_melee_instant_wreckables	Melee Attack	This is your skill at close-range combat.
70218	weapon_melee_noclose	Melee	
30595	weapon_melee_obstruction		
30596	weapon_melee_reach_instant	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
115624	weapon_melee_reach_instant_freeze_facing	Melee Attack	This is your skill with melee reach weapons.
30598	weapon_ranged_instant		
30599	weapon_ranged_projectile	Ranged Attack	Shoot your ranged weapon at an enemy.<br><br>{c_yellow}Skills default to basic attacks when low on Resources.{/c}
30601	weapon_ranged_wand	Shoot Wand	Shoot your wand at an enemy.<br><br>{c_yellow}Skills default to basic attacks when low on Resources.{/c}
70455	witchdoctor_acidcloud	Acid Cloud	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br><br>Cause acid to rain down and leave pools of poison.
117402	witchdoctor_bigbadvoodoo	Big Bad Voodoo	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 12}{/c_green} seconds<br><br>Conjure a Fetish that increases the attack and movement speed of all allies.
69866	witchdoctor_corpsespider	Corpse Spiders	{c_gold}Signature Spell{/c_gold}<br><br>Throw a jar with Corpse Spiders that attack nearby enemies before dying.
107103	witchdoctor_corpsespider_leap	Corpse Spider Leap	
72785	witchdoctor_fetisharmy	Fetish Army	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 17}{/c_green} seconds<br><br>Summon an army of dagger-wielding Fetishes.
119166	witchdoctor_fetisharmy_hunter	Witchdoctor Fetish Hunter	
226690	witchdoctor_fetisharmy_melee	Fetish Army Melee Attack	
118442	witchdoctor_fetisharmy_shaman	Witchdoctor Fetish Shaman	
105963	witchdoctor_firebats	Firebats	{c_gold}Cost:{/c_gold} {c_green}[{Script Formula 30}]{/c_green} Mana initially, and an additional {c_green}[{Script Formula 2}]{/c_green} Mana while channeling<br><br>Call forth a swarm of fiery bats.
67567	witchdoctor_firebomb	Firebomb	{c_gold}Signature Spell{/c_gold}<br><br>Throw a possessed skull that explodes on impact.
30624	witchdoctor_gargantuan	Gargantuan	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 11}{/c_green} seconds<br><br>Summon a Gargantuan zombie to fight for you.
121942	witchdoctor_gargantuan_cleave	Gargantuan Cleave	
308827	witchdoctor_gargantuan_poisoncloud	Gargantuan Poison Cloud	
121943	witchdoctor_gargantuan_slam	Gargantuan Slam	
186851	witchdoctor_gargantuan_smash	Gargantuan Smash	
69182	witchdoctor_graspofthedead	Grasp of the Dead	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br>{c_gold}Cooldown:{/c_gold} {c_green}[{Script Formula 7}]{/c_green} seconds<br><br>Summon ghoulish hands from the ground that Slow and damage enemies.
83602	witchdoctor_haunt	Haunt	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br><br>Command a spirit to haunt an enemy. If the enemy dies, the spirit haunts another victim.<br><br>{c_yellow}An enemy can only be affected by one Haunt at a time.{/c}
30631	witchdoctor_hex	Hex	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 17}{/c_green} seconds<br><br>Summon a Fetish Shaman that transforms enemies into chickens.
196974	witchdoctor_hex_chickenwalk	Hex Chicken Walk	You are a Chicken! Run Chicken Run!!!!!
188442	witchdoctor_hex_explode	Hex Explode	Explode!
107301	witchdoctor_hex_fetish	Painful Transformation	
107742	witchdoctor_hex_fetish_heal	Hex_Fetish_Heal	
67668	witchdoctor_horrify	Horrify	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 15}{/c_green} seconds<br><br>Channel the horrors of the Unformed Land and frighten nearby enemies.
69867	witchdoctor_locust_swarm	Locust Swarm	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br><br>Unleash a plague of locusts that swarms enemies.
67600	witchdoctor_massconfusion	Mass Confusion	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 14}{/c_green} seconds<br><br>Confuse enemies and cause them to fight for you.
217826	witchdoctor_passive_badmedicine	Bad Medicine	"Their mastery of paralytic agents is astounding. The jungle, they say, provides ample demonstration of its wonders." —Abner Lockridge
208568	witchdoctor_passive_bloodritual	Blood Ritual	"To give of one's self... Is there any greater gift?" —Final words spoken at the Ritual of Blood
208571	witchdoctor_passive_circleoflife	Circle of Life	"The heads hanging in the village had their eyes sewn shut with thick thread. Whatever wicked magic held the frightful hound-beasts together was considerably stronger." —Abner Lockridge
340908	witchdoctor_passive_creepingdeath	Creeping Death	There are some terrors that cannot be outrun. Bit by bit, second by second, they consume you.
218588	witchdoctor_passive_fetishsycophants	Fetish Sycophants	The denizens of the Unformed Land are mischievous and drawn to power, always seeking to intrude upon our world, but too fickle to stay for long.
208639	witchdoctor_passive_fierceloyalty	Fierce Loyalty	Establish dominance. They will obey.
218191	witchdoctor_passive_graveinjustice	Grave Injustice	Only a fool tries to cheat death. The wise offer a fair trade.
208594	witchdoctor_passive_gruesomefeast	Gruesome Feast	"We are all connected in life and in death. Partake of the spirits of the dead and flourish like the jungle that grows wild after the fire." —Shadewalker Zunimassa
217968	witchdoctor_passive_junglefortitude	Jungle Fortitude	To be one with the jungle is to take what you need and endure what you must.
340909	witchdoctor_passive_midnightfeast	Midnight Feast	In the deepest hour of night, they emerge for the hunt.
340910	witchdoctor_passive_physicalattunement	Physical Attunement	Know your enemies. Know their strength. Make it your own.
208628	witchdoctor_passive_piercetheveil	Pierce the Veil	"The spirits take their toll. Best to be ready to pay." —Shadewalker Zunimassa
208565	witchdoctor_passive_rushofessence	Rush of Essence	All spirits must move onward if they wish to return to their origins. There is no going back.
208569	witchdoctor_passive_spiritualattunement	Spiritual Attunement	"The pool is deep and still, cool and silent. Now a fountain, now a whirlpool. Drink and be renewed." —Runic carvings on the Shallow Stone
218501	witchdoctor_passive_spiritvessel	Spirit Vessel	Everyone dies. Sometimes we must return to finish what we started.
208601	witchdoctor_passive_tribalrites	Tribal Rites	"Befriend those who come from the Unformed Land, and they will befriend you." —Zuwadza of the Tribe of the Five Hills
209041	witchdoctor_passive_visionquest	Vision Quest	"You sense but do not see. Walk beside yourself in the Unformed Land. Walk until you find yourself again, or wander lost forever." —Chant of Ordeal
208563	witchdoctor_passive_zombiehandler	Zombie Handler	The dead are willing minions. Death to them is not unknown, therefore need not be feared.
347265	witchdoctor_piranhas	Piranhas	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br>{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 23}{/c_green} seconds<br><br>Summons a pool of deadly piranhas that deals damage and causes affected enemies to take additional damage.
106465	witchdoctor_plagueoftoads	Plague of Toads	{c_gold}Signature Spell{/c_gold}<br><br>Conjure toads that explode on contact.
220908	witchdoctor_plagueoftoads_bigtoad_tongueslap	Hex	
106592	witchdoctor_plagueoftoads_bigtoadattack	Hex	
103181	witchdoctor_poisondart	Poison Dart	{c_gold}Signature Spell{/c_gold}<br><br>Shoot a deadly Poison Dart.
102572	witchdoctor_sacrifice	Sacrifice	Banish one of your active Zombie Dogs, causing it to explode.
67616	witchdoctor_soulharvest	Soul Harvest	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 14}{/c_green} seconds<br><br>Feed on the life force of enemies to increase your Intelligence for {c_green}{Script Formula 5}{/c_green} seconds.
108506	witchdoctor_spiritbarrage	Spirit Barrage	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br><br>Unleash a spirit blast that can travel long distances and over some obstacles.
186471	witchdoctor_spiritbarrage_runec_aoe		
106237	witchdoctor_spiritwalk	Spirit Walk	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 7}{/c_green} seconds<br><br>Leave your physical body and enter the spirit realm to move faster.
102573	witchdoctor_summonzombiedog	Summon Zombie Dogs	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 18}{/c_green} seconds<br><br>Summon {c_green}{Script Formula 0}{/c_green} Zombie Dogs to fight by your side.
134837	witchdoctor_wallofzombies	Wall of Zombies	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 13}{/c_green} seconds<br><br>Raise a line of zombies from the ground that attacks nearby enemies.
74003	witchdoctor_zombiecharger	Zombie Charger	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Mana<br><br>Raise a zombie that charges enemies in its path before decomposing.
309100	witchdoctor_zombiedog_fireaoe	Zombie Dog Fire	
226692	witchdoctor_zombiedog_melee	Zombie Dog Melee Attack	This is your skill at close-range combat.
310071	witchdoctor_zombiedog_poisondot	Poison Bite	
30668	wizard_arcaneorb	Arcane Orb	{c_gold}Cost:{/c_gold} {c_green}[{Script Formula 0}]{/c_green} Arcane Power<br><br>Cast an orb of pure arcane energy that explodes on contact.
134456	wizard_arcanetorrent	Arcane Torrent	{c_gold}Cost:{/c_gold} {c_green}[{Script Formula 22}]{/c_green} Arcane Power<br><br>Unleash a barrage of arcane projectiles.
165598	wizard_arcanetorrent_runec_mine	Arcane Torrent	
134872	wizard_archon	Archon	{c_gold}Cooldown:{/c_gold} {c_green}[{Script Formula 10}]{/c_green} |4second:seconds;<br><br>Become a being of pure energy and gain potent new abilities for {c_green}{Script Formula 2}{/c_green} seconds.
167355	wizard_archon_arcaneblast	Arcane Blast	{c_gold}Cooldown:{/c_gold} {c_green}[{Cooldown Time}]{/c_green} |4second:seconds;<br><br>Release a wave of pure energy that damages all nearby enemies.
392883	wizard_archon_arcaneblast_cold	Ice Blast	{c_gold}Cooldown:{/c_gold} {c_green}[{Cooldown Time}]{/c_green} |4second:seconds;<br><br>Release a wave of pure energy that damages all nearby enemies.
392884	wizard_archon_arcaneblast_fire	Fire Blast	{c_gold}Cooldown:{/c_gold} {c_green}[{Cooldown Time}]{/c_green} |4second:seconds;<br><br>Release a wave of pure energy that damages all nearby enemies.
392885	wizard_archon_arcaneblast_lightning	Lightning Blast	{c_gold}Cooldown:{/c_gold} {c_green}[{Cooldown Time}]{/c_green} |4second:seconds;<br><br>Release a wave of pure energy that damages all nearby enemies.
135166	wizard_archon_arcanestrike	Arcane Strike	Strike the ground and damage enemies in front of you.
392886	wizard_archon_arcanestrike_cold	Frozen Strike	Strike the ground and damage enemies in front of you.
392887	wizard_archon_arcanestrike_fire	Inferno Strike	Strike the ground and damage enemies in front of you.
392888	wizard_archon_arcanestrike_lightning	Lightning Strike	Strike the ground and damage enemies in front of you.
166616	wizard_archon_cancel	Cancel Archon Form	Release the powers of the Archon and return to your natural form.
135238	wizard_archon_disintegrationwave	Disintegration Wave	Channel a beam of pure energy that pierces through all enemies.
392889	wizard_archon_disintegrationwave_cold	Disintegration Wave	Channel a beam of pure energy that pierces through all enemies.
392890	wizard_archon_disintegrationwave_fire	Disintegration Wave	Channel a beam of pure energy that pierces through all enemies.
392891	wizard_archon_disintegrationwave_lightning	Disintegration Wave	Channel a beam of pure energy that pierces through all enemies.
135663	wizard_archon_slowtime	Slow Time	Create a time distortion bubble that follows you.
167648	wizard_archon_teleport	Teleport	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Teleport instantly to a location.
30680	wizard_blizzard	Blizzard	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 17}{/c_green} Arcane Power<br><br>Unleash a Blizzard that damages and Slows enemies caught in its grasp.
75599	wizard_diamondskin	Diamond Skin	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Transform your skin to diamond, temporarily absorbing damage for a short duration.
91549	wizard_disintegrate	Disintegrate	{c_gold}Cost:{/c_gold} {c_green}[{Script Formula 20}]{/c_green} Arcane Power<br><br>Channel a beam of pure energy that pierces through all enemies.
1765	wizard_electrocute	Electrocute	{c_gold}Signature Spell{/c_gold}<br><br>Cast chain lightning that electrocutes up to {c_green}[{Script Formula 13}]{/c_green} enemies.
86991	wizard_energyarmor	Energy Armor	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br><br>Increase your Armor at the cost of decreasing your maximum Arcane Power while Energy Armor is active.<br><br>{c_yellow}Only one Armor may be active at a time.{/c_yellow}
30708	wizard_energyshield	NYI - Energy Shield	
77113	wizard_energytwister	Energy Twister	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 14}{/c_green} Arcane Power<br><br>Release a raging tornado that wreaks havoc across the battlefield.
87525	wizard_explosiveblast	Explosive Blast	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 16}{/c_green} Arcane Power<br>{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} |4second:seconds;<br><br>Gather energy and release it as a devastating blast.
99120	wizard_familiar	Familiar	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br><br>Summon a mystical Familiar companion. Your Familiar is immune to damage and assists you in combat.
30718	wizard_frostnova	Frost Nova	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 4}{/c_green} seconds<br><br>Blast nearby enemies and freeze them in place.
30725	wizard_hydra	Hydra	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br><br>Summon a magical Hydra that attacks enemies with bursts of fire.
77068	wizard_hydra_defaultfire_prototype	Hydra	
77066	wizard_hydra_runeacid_prototype	Hydra	
77067	wizard_hydra_runearcane_prototype	Arcane Hydra	
84030	wizard_hydra_runebig_prototype	Hydra	
77063	wizard_hydra_runefire_prototype	Hydra	
83040	wizard_hydra_runefrost_prototype	Hydra	
77065	wizard_hydra_runelightning_prototype	Hydra	
73223	wizard_icearmor	Ice Armor	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br><br>Protect yourself with a barrier of ice that Chills attackers.<br><br>{c_yellow}Only one Armor may be active at a time.{/c_yellow}
30744	wizard_magicmissile	Magic Missile	{c_gold}Signature Spell{/c_gold}<br><br>Cast a bolt of arcane energy towards an enemy.
30745	wizard_magicmissile_count	Magic Missile	Fire additional missiles
30746	wizard_magicmissile_damage	Magic Missile	Increased damage per missile
30748	wizard_magicmissile_speed	Magic Missile	Increased casting speed and missile speed
76108	wizard_magicweapon	Magic Weapon	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br><br>Imbue your weapon with magical energy, increasing your weapon's effectiveness.
69190	wizard_meteor	Meteor	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 17}{/c_green} Arcane Power<br><br>Unleash a massive Meteor that scorches enemies caught in its blast.
98027	wizard_mirrorimage	Mirror Image	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Summon illusions of yourself that taunt nearby enemies. Spells cast by your Mirror Images deal limited damage.
208823	wizard_passive_arcanedynamo	Arcane Dynamo	Dare not to invoke the wrath of a Wizard. You are nothing more than a loose coalescence of dust before their ire, easily scattered at a whim.
208472	wizard_passive_astralpresence	Astral Presence	"Feel the power in the veil that surrounds us—a thunder cloud ready to burst... a volcano about to erupt. Harness it, and you will be invincible." —Adria
208468	wizard_passive_blur	Blur	Truly powerful Wizards have been known to turn their magic inward, transmuting the very composition of their own bodies for boundless energy and catlike reflexes.
226301	wizard_passive_coldblooded	Cold Blooded	"Feel your blood run cold as the water of the Frozen Sea, and know that I can shatter you with a touch." —The Ice Queen's Tale
218044	wizard_passive_conflagration	Conflagration	"The red hot armor seared their flesh and boiled their blood as they tried desperately to pry it from smoldering bodies. We finished the defenseless creatures as an act of mercy." —Tales of Caldeum, Volume XII
208473	wizard_passive_evocation	Evocation	So long have you focused on twisting reality to your will that time itself seeks to appease you.
208541	wizard_passive_galvanizingward	Galvanizing Ward	"Power begets power. The excess energy from one spell is absorbed by the other, and so the effect is sustained." —Excerpt from Grand Master Clavaught's Lecture on Synergistic Effects in Esoteric Arcane Spheres
208471	wizard_passive_glasscannon	Glass Cannon	"How will I survive? I don't intend to get hit in the first place. If you even touch me, it's because I allowed it." —Maloth, renegade wizard
208547	wizard_passive_illusionist	Illusionist	"To be where you are not is the wisest of strategies." —Grand Archmage Ralhys
226348	wizard_passive_paralysis	Paralysis	"Some people are shocked by my mastery of magic." —Larra Stormlash
208478	wizard_passive_powerhungry	Power Hungry	"It just doesn't sit right with me. Some of the things these so-called wizards do... They border on necromancy. Or worse! It's just not proper magic." —Venerable Sorcerer Fob Dunar
208493	wizard_passive_prodigy	Prodigy	"Heavy steel armor may turn aside a blade, but let's see how well it works against lightning!" —Larra Stormlash's infamous faux pas at the Royal Westmarch Joust
208477	wizard_passive_temporalflux	Temporal Flux	"The energies of time and arcane power are jealous consorts. If you caress the one, you neglect the other at great risk." —Ennead Sage Resko
208474	wizard_passive_unstableanomaly	Unstable Anomaly	"It takes perfect concentration for a Wizard to dance on the edge of infinity. Never be the one to break that concentration." —One-Eye Whipple
93395	wizard_rayoffrost	Ray of Frost	{c_gold}Cost:{/c_gold} {c_green}[{Script Formula 17}]{/c_green} Arcane Power<br><br>Channel a beam of pure cold, chilling your enemies.
30783	wizard_shockpulse	Shock Pulse	{c_gold}Signature Spell{/c_gold}<br><br>Release bursts of uncontrollable electricity across the ground.
1769	wizard_slowtime	Slow Time	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 15}{/c_green} seconds<br><br>Fracture time and space, slowing enemies around you while you move unhindered.
71548	wizard_spectralblade	Spectral Blade	{c_gold}Signature Spell{/c_gold}<br><br>Summon mystic blades that slice through enemies.
74499	wizard_stormarmor	Storm Armor	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Arcane Power<br><br>Surround yourself with a magical storm that electrocutes enemies with lightning.<br><br>{c_yellow}Only one Armor may be active at a time.{/c_yellow}
168344	wizard_teleport	Teleport	{c_gold}Cooldown:{/c_gold} {c_green}[{Script Formula 19}]{/c_green} |4second:seconds;<br><br>Teleport instantly to another location.
30796	wizard_waveofforce	Wave of Force	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 27}{/c_green} Arcane Power<br><br>Discharge a wave of pure energy that damages nearby enemies.
375412	wodflagbuff	Collectors Edition Buff	
30800	woodwraithsummonspores		
223604	worldcreatingbuff		
324819	x1_abattoir_furnace_01		
354796	x1_abattoir_furnacespinner		
359960	x1_abattoir_furnacespinner_event		
375458	x1_abattoir_furnacespinner_event_phase1		
375462	x1_abattoir_furnacespinner_event_phase2		
375499	x1_abattoir_furnacespinner_event_phase3		
354856	x1_abattoir_furnacespinner_firebeam_clockwise		
355457	x1_abattoir_furnacespinner_firebeam_clockwise_event		
377631	x1_abattoir_furnacespinner_firebeam_clockwise_event_phase1		
377636	x1_abattoir_furnacespinner_firebeam_clockwise_event_phase2		
377641	x1_abattoir_furnacespinner_firebeam_clockwise_event_phase3		
354884	x1_abattoir_furnacespinner_firebeam_counterclockwise		
355458	x1_abattoir_furnacespinner_firebeam_counterclockwise_event		
355369	x1_abattoir_furnacewall		
290708	x1_adria_arena_floorpanelfire	Floor Panel Fire	
298181	x1_adria_arena_floorpanelstart	Floor Panel Fire	
340805	x1_adria_boss_arena_gas_off0		
340806	x1_adria_boss_arena_gas_off1		
340804	x1_adria_boss_arena_gas_on0	Bog Water	
340807	x1_adria_boss_arena_gas_on1	Bog Water	
330791	x1_adria_cauldronspawner_activate		
358590	x1_adria_cauldronspawner_initialpoolsbuff		
330783	x1_adria_cauldronspawner_lifetimebuff		
355825	x1_adria_cauldronspawner_roompools		
355826	x1_adria_cauldronspawner_roompoolsinner		
355827	x1_adria_cauldronspawner_roompoolsouter		
293152	x1_adria_delayedteleport_attack		
362989	x1_adria_delayedteleport_cauldronactivate		
293151	x1_adria_delayedteleport_start		
284247	x1_adria_jumpback		
360204	x1_adria_phaseone_aistate		
360205	x1_adria_phasetwo_aistate		
365720	x1_adria_scriptedsequence180turn		
359746	x1_adria_spitatplayer		
354328	x1_adria_wingsweep_left		
354340	x1_adria_wingsweep_right		
341833	x1_armorscavenger_asteroidrain		
271621	x1_armorscavenger_buff		
273462	x1_armorscavenger_burrowin		
271740	x1_armorscavenger_burrowout		
322380	x1_armorscavenger_preburrow		
330593	x1_asteroid_basic	Grenades	Throw out three grenades that explode in {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] damage.
378238	x1_asteroid_basic_lr_boss		
330129	x1_asteroid_pool	Asteroid Pool	Throw out three grenades that explode in {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] damage.
292865	x1_asteroid_spawn	Grenades	Throw out three grenades that explode in {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] damage.
377453	x1_barbarian_ancientspear	Ancient Spear	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 9}{/c_green} Fury<br><br>Throw a spear that pierces enemies.
353447	x1_barbarian_avalanche_v2	Avalanche	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 36}{/c_green} seconds<br><br>Cause a massive avalanche of rocks to fall on an area.<br><br>{c_yellow}Cooldown is reduced by spending Fury.{/c_yellow}
353458	x1_barbarian_avalanche_v2_passive	Avalanche	
361661	x1_barbarian_passive_earthenmight	Earthen Might	"My capital has become the cell in which I await my execution. The ground roars beneath me, announcing the presence of the wild men, as they rend and tear the foundations of the world and laugh. Oh, woe is me that I ever confused their savage ways for weakness."—Loren, Panep of Samauren
296572	x1_barbarian_passive_rampage	Rampage	"The battle was never ending, sapping our minds and bodies to the point of exhaustion. But they thrived amidst the carnage, every killing blow renewing their bloodlust. They couldn't be stopped." —Sergeant Peshkov on the Siege of the Barbarians, 1123 Anno Kehjistani
340877	x1_barbarian_passive_swordandboard	Sword and Board	"Turning away the attack of an enemy saps their resolve as surely as landing a blow of your own." —Battlemaster Kal-Jor
375483	x1_barbarian_warcry_v2	War Cry	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 15}{/c_green} Fury<br>{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>A rallying cry increases Armor for you and your allies for {c_green}{Script Formula 13}{/c_green} seconds.
377452	x1_barbarian_weaponthrow	Weapon Throw	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 18}{/c_green} Fury per attack<br><br>Hurl a mighty axe that damages an enemy.
364196	x1_bloodhawk_event_ballistaboss_furiouscharge		
237495	x1_bog_beartrap	Bear Trap	
376509	x1_bog_beartrap_trigger		
335458	x1_bog_bogwater	Marsh Water	
335795	x1_bog_bogwater_large	Marsh Water	
335789	x1_bog_bogwater_medium	Marsh Water	
339982	x1_bog_family_guard_tower_setup	Slime Geyser	
288754	x1_bog_kingofthehill_leap		
234539	x1_bog_plant_explodeknockback	x1_Bog_Plant_explodeKnockback	
276820	x1_bogblight_burrowin		
276843	x1_bogblight_burrowout		
341714	x1_bogblight_pustuledeath		
234556	x1_bogblight_pustulespawn		
399284	x1_bogblight_pustulespawn_con		
238930	x1_bogfamily_brute_charge		
239018	x1_bogfamily_brute_shout		
247961	x1_bogfamily_brute_summonmeleeaction		
355511	x1_bogfamily_brute_summonmeleeaction_unique		
238965	x1_bogfamily_brute_throwdude		
338049	x1_bogfamily_melee_transform		
239743	x1_bogfamily_ranged_beartrap	Bear Trap	
340026	x1_bogfamily_ranged_beartrapfromtower	Bear Trap	
340041	x1_bogfamily_ranged_beartrapfromtowerreturntofacing		
336527	x1_bogfamily_ranged_rapidshot		
339985	x1_bogfamily_ranged_rapidshotfromtower		
339986	x1_bogfamily_ranged_rapidshotfromtowerreturntofacing		
263272	x1_catacombs_door_a_ondeath		
267289	x1_catacombs_floor_runes_a_ondeath		
345943	x1_catacombs_spirit_totem_activate		
301930	x1_cesspool_slime_posion_attack		
346299	x1_challenge_lure_supersizelure		
366438	x1_crazedangelarcher_firearrow		
269032	x1_crusader_akaratschampion	Akarat's Champion	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 12}{/c_green} seconds<br><br>Explode with the fury of your order, increasing your damage and Wrath regeneration.
266766	x1_crusader_blessedhammer	Blessed Hammer	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br><br>Summon a blessed hammer that spins around you, damaging all enemies hit.
266951	x1_crusader_blessedshield	Blessed Shield	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br><br>Hurl a celestial shield that smashes into enemies and ricochets between them.
284876	x1_crusader_bombardment	Bombardment	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 40}{/c_green} seconds<br><br>Call in an assault from afar, raining spheres of burning pitch and stone onto enemies around you for a short duration.
266627	x1_crusader_condemn	Condemn	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 8}{/c_green} seconds<br><br>Build up a massive explosion, unleashing it after {c_green}{Script Formula 9}{/c_green} seconds.
273941	x1_crusader_consecration	Consecration	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 6}{/c_green} seconds<br><br>Consecrate the ground around you. You and your allies heal while standing on the consecrated ground.
267818	x1_crusader_crushingresolve	Crushing Resolve	{c_gold}Generate:{/c_gold} {c_green}{Script Formula 4}{/c_green} Wrath per attack<br><br>Attack for {c_green}[{Script Formula 3}*100]%{/c_green} weapon damage.  Every time you strike an enemy, the number of targets hit increases by {c_green}1{/c_green}, up to a maximum of {c_green}5{/c_green}.
239137	x1_crusader_fallingsword	Falling Sword	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br>{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 10}{/c_green} seconds<br><br>Launch yourself into the heavens and come crashing down on your enemies.
239218	x1_crusader_fistoftheheavens	Fist of the Heavens	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Wrath<br><br>Call forth a pillar of lightning from the heavens that explodes and splits into multiple bolts, damaging all nearby enemies.
316014	x1_crusader_heavensfury3	Heaven's Fury	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 3}{/c_green} seconds<br><br>Call down a furious ray of Holy power that burns all enemies caught within it.
